         936436 function calls (912881 primitive calls) in 7.135 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
-0.8322  0.0017  0.9003 -0.8340 -0.6067 -0.7031  0.8756  0.9423  0.9271  0.0709
-0.8496  0.0010  0.9041 -0.8309 -0.6229 -0.7218  0.8824  0.9500  0.9336  0.0617

Columns 80 to 89 
 0.6299  0.7960 -0.9585  0.7882 -0.8586  0.0029  0.8660 -0.9582 -0.8698 -0.9131
 0.6143  0.7727 -0.9511  0.7826 -0.8430  0.0037  0.8472 -0.9499 -0.8360 -0.9021
 0.6142  0.8056 -0.9593  0.7878 -0.8656  0.0028  0.8720 -0.9607 -0.8780 -0.9160

Columns 90 to 99 
-0.7678  0.0008 -0.8392  0.9096  0.6846  0.7905 -0.7093 -0.0308 -0.8474  0.0104
-0.7445  0.0008 -0.8076  0.8984  0.6215  0.7816 -0.6612 -0.0116 -0.8457  0.0081
-0.7698  0.0007 -0.8463  0.9094  0.6900  0.7948 -0.7024 -0.0310 -0.8557  0.0096

Columns 100 to 109 
 0.1938 -0.7294  1.3920  0.2742  0.3595  1.1053 -2.1893 -0.3522 -1.2878  1.7288
-1.6043 -0.7272 -1.6854 -1.9400  0.6562  1.4956 -0.3252  0.5377 -0.5921 -1.6751
 0.1938 -0.7294  1.3920  0.2742  0.3595  1.1053 -2.1893 -0.3522 -1.2878  1.7288

Columns 110 to 119 
 0.3216 -1.7316 -0.6498  0.8322  0.0560 -0.9051 -1.1988  0.9466 -1.5012 -0.7082
 2.5724 -1.1581 -0.4457 -0.4327  0.6937  0.7877 -0.7841 -1.2471 -0.1821  0.3447
 0.3216 -1.7316 -0.6498  0.8322  0.0560 -0.9051 -1.1988  0.9466 -1.5012 -0.7082

Columns 120 to 129 
-1.1060 -0.2429 -0.9775 -0.2615 -0.4922  0.7297  1.6709 -0.5210 -0.8017 -1.3727
 0.4400  1.3576 -0.3125  0.4836 -0.8501  0.7962 -0.4220 -0.0498 -0.8402 -1.8031
-1.1060 -0.2429 -0.9775 -0.2615 -0.4922  0.7297  1.6709 -0.5210 -0.8017 -1.3727

Columns 130 to 139 
-0.3779 -1.0123 -0.2922 -0.1515  0.5118 -0.4663  0.1598  0.5605 -0.6297 -2.7770
-0.2007 -0.4906 -1.6610  0.1496  0.3787 -0.0660 -1.0110 -0.4789 -0.2108  0.8103
-0.3779 -1.0123 -0.2922 -0.1515  0.5118 -0.4663  0.1598  0.5605 -0.6297 -2.7770

Columns 140 to 149 
-0.0728  0.9472  0.1066 -2.5842  1.8397  0.6400 -0.7494 -1.0622 -1.9087 -1.3893
 0.7280 -1.1268 -0.0143  1.5599 -0.1901  0.9509  1.2001  0.1278  1.0128  0.8815
-0.0728  0.9472  0.1066 -2.5842  1.8397  0.6400 -0.7494 -1.0622 -1.9087 -1.3893

Columns 150 to 159 
-0.4726 -2.5416  0.4166  0.8751  1.3956  0.6608  0.0751  0.7850 -1.5085  0.8969
-0.1555  0.2926 -1.5876 -0.0056  0.6367  2.6438 -1.0647 -0.5590  2.1431 -0.4365
-0.4726 -2.5416  0.4166  0.8751  1.3956  0.6608  0.0751  0.7850 -1.5085  0.8969

Columns 160 to 169 
-1.3844 -0.8835 -0.6808 -0.0995  0.3335  0.1500 -0.2600  0.0667  0.3517 -0.7950
-2.0525 -0.2181  0.8186  0.5660 -0.1419  0.0812 -1.9557  1.0678 -0.0448  1.0305
-1.3844 -0.8835 -0.6808 -0.0995  0.3335  0.1500 -0.2600  0.0667  0.3517 -0.7950

Columns 170 to 179 
-0.6857  1.0849 -0.5863  0.8913 -1.7475  0.4726 -0.6838  0.7124 -0.2867 -0.6692
 0.1060 -0.2099  0.9547  0.1699  0.4812 -1.6021  1.3261 -2.2392  0.7832 -0.5430
-0.6857  1.0849 -0.5863  0.8913 -1.7475  0.4726 -0.6838  0.7124 -0.2867 -0.6692

Columns 180 to 189 
-0.0686 -1.1055  0.8701  0.7501 -1.1540 -0.2547 -1.2063 -0.1283  0.3600 -0.9273
 0.7983  0.0234 -1.0612  2.4112 -0.6517 -1.4866 -0.7809 -0.1830  0.4708 -1.3321
-0.0686 -1.1055  0.8701  0.7501 -1.1540 -0.2547 -1.2063 -0.1283  0.3600 -0.9273

Columns 190 to 199 
-0.7398 -0.0037  0.2215 -0.9615  1.2931  0.6450  0.5398  0.9226 -0.7888  0.6604
 0.8459  0.7034  0.9297 -0.2823 -1.0205  1.7994  1.5583  1.2755 -0.4011  0.3321
-0.7398 -0.0037  0.2215 -0.9615  1.2931  0.6450  0.5398  0.9226 -0.7888  0.6604
[torch.FloatTensor of size 3x200]

Variable containing:

Columns 0 to 9 
-0.9020  0.9641 -0.4277  0.0643  0.9453  0.0008 -0.6893 -0.7117  0.0027 -0.6342
-0.8689  0.9600 -0.4669  0.0740  0.9433  0.0014 -0.6979 -0.6715  0.0049 -0.6386
-0.9048  0.9648 -0.4288  0.0596  0.9482  0.0007 -0.6987 -0.7147  0.0028 -0.6314

Columns 10 to 19 
-0.8615 -0.7308 -0.9541  0.5812 -0.9155  0.8826  0.0574 -0.9551 -0.5280  0.5938
-0.8636 -0.7303 -0.9431  0.6186 -0.8982  0.8776  0.0708 -0.9431 -0.5068  0.5913
-0.8640 -0.7406 -0.9562  0.5723 -0.9180  0.8808  0.0551 -0.9569 -0.5469  0.5983

Columns 20 to 29 
 0.0196  0.9266  0.9738  0.0018  0.0026 -0.5183 -0.2694  0.9280 -0.9242 -0.8630
 0.0252  0.9189  0.9736  0.0038  0.0029 -0.4773 -0.2636  0.9197 -0.9072 -0.8594
 0.0186  0.9291  0.9761  0.0019  0.0025 -0.5202 -0.2789  0.9347 -0.9259 -0.8698

Columns 30 to 39 
-0.8384 -0.1549  0.8234 -0.0141  0.6597  0.8406  0.9550 -0.9575 -0.7773  0.4758
-0.8182 -0.0779  0.8122 -0.0130  0.6581  0.8440  0.9554 -0.9496 -0.7657  0.4742
-0.8476 -0.1465  0.8326 -0.0147  0.6613  0.8503  0.9559 -0.9579 -0.7861  0.4917

Columns 40 to 49 
 0.9079 -0.2442  0.9262  0.8896 -0.0020 -0.0028  0.8920  0.0043 -0.1617  0.4433
 0.8916 -0.2778  0.9194  0.8594 -0.0018 -0.0042  0.8869  0.0061 -0.1731  0.4452
 0.9133 -0.2526  0.9310  0.8947 -0.0018 -0.0027  0.9005  0.0041 -0.1610  0.4476

Columns 50 to 59 
 0.0122  0.9309 -0.9405 -0.9204  0.9596  0.9116 -0.7840 -0.0620 -0.9758  0.0427
 0.0185  0.9194 -0.9277 -0.9135  0.9541  0.9004 -0.7637 -0.0735 -0.9773  0.0382
 0.0115  0.9344 -0.9410 -0.9215  0.9622  0.9165 -0.7924 -0.0582 -0.9762  0.0391

Columns 60 to 69 
 0.0008 -0.0080 -0.5738 -0.9228  0.0023 -0.8789  0.9304 -0.4908  0.5815 -0.4288
 0.0012 -0.0086 -0.5317 -0.9184  0.0096 -0.8650  0.9144 -0.4476  0.5524 -0.4128
 0.0010 -0.0074 -0.5827 -0.9225  0.0022 -0.8856  0.9304 -0.4930  0.5886 -0.4277

Columns 70 to 79 
-0.8468  0.0010  0.9036 -0.8350 -0.6086 -0.7147  0.8889  0.9511  0.9371  0.0600
-0.8309  0.0018  0.8992 -0.8327 -0.6055 -0.7014  0.8743  0.9415  0.9264  0.0712
-0.8534  0.0009  0.9084 -0.8353 -0.6265 -0.7269  0.8865  0.9523  0.9357  0.0612

Columns 80 to 89 
 0.6328  0.7979 -0.9605  0.7919 -0.8610  0.0028  0.8686 -0.9606 -0.8726 -0.9170
 0.6132  0.7721 -0.9504  0.7813 -0.8421  0.0038  0.8464 -0.9490 -0.8348 -0.9009
 0.6168  0.8075 -0.9613  0.7914 -0.8681  0.0027  0.8747 -0.9630 -0.8809 -0.9198

Columns 90 to 99 
-0.7711  0.0007 -0.8431  0.9123  0.6862  0.7938 -0.7121 -0.0301 -0.8518  0.0102
-0.7433  0.0009 -0.8060  0.8975  0.6210  0.7804 -0.6601 -0.0117 -0.8443  0.0081
-0.7731  0.0007 -0.8504  0.9120  0.6917  0.7983 -0.7051 -0.0304 -0.8601  0.0094

Columns 100 to 109 
-1.6043 -0.7272 -1.6854 -1.9400  0.6562  1.4956 -0.3252  0.5377 -0.5921 -1.6751
 0.1938 -0.7294  1.3920  0.2742  0.3595  1.1053 -2.1893 -0.3522 -1.2878  1.7288
-1.6043 -0.7272 -1.6854 -1.9400  0.6562  1.4956 -0.3252  0.5377 -0.5921 -1.6751

Columns 110 to 119 
 2.5724 -1.1581 -0.4457 -0.4327  0.6937  0.7877 -0.7841 -1.2471 -0.1821  0.3447
 0.3216 -1.7316 -0.6498  0.8322  0.0560 -0.9051 -1.1988  0.9466 -1.5012 -0.7082
 2.5724 -1.1581 -0.4457 -0.4327  0.6937  0.7877 -0.7841 -1.2471 -0.1821  0.3447

Columns 120 to 129 
 0.4400  1.3576 -0.3125  0.4836 -0.8501  0.7962 -0.4220 -0.0498 -0.8402 -1.8031
-1.1060 -0.2429 -0.9775 -0.2615 -0.4922  0.7297  1.6709 -0.5210 -0.8017 -1.3727
 0.4400  1.3576 -0.3125  0.4836 -0.8501  0.7962 -0.4220 -0.0498 -0.8402 -1.8031

Columns 130 to 139 
-0.2007 -0.4906 -1.6610  0.1496  0.3787 -0.0660 -1.0110 -0.4789 -0.2108  0.8103
-0.3779 -1.0123 -0.2922 -0.1515  0.5118 -0.4663  0.1598  0.5605 -0.6297 -2.7770
-0.2007 -0.4906 -1.6610  0.1496  0.3787 -0.0660 -1.0110 -0.4789 -0.2108  0.8103

Columns 140 to 149 
 0.7280 -1.1268 -0.0143  1.5599 -0.1901  0.9509  1.2001  0.1278  1.0128  0.8815
-0.0728  0.9472  0.1066 -2.5842  1.8397  0.6400 -0.7494 -1.0622 -1.9087 -1.3893
 0.7280 -1.1268 -0.0143  1.5599 -0.1901  0.9509  1.2001  0.1278  1.0128  0.8815

Columns 150 to 159 
-0.1555  0.2926 -1.5876 -0.0056  0.6367  2.6438 -1.0647 -0.5590  2.1431 -0.4365
-0.4726 -2.5416  0.4166  0.8751  1.3956  0.6608  0.0751  0.7850 -1.5085  0.8969
-0.1555  0.2926 -1.5876 -0.0056  0.6367  2.6438 -1.0647 -0.5590  2.1431 -0.4365

Columns 160 to 169 
-2.0525 -0.2181  0.8186  0.5660 -0.1419  0.0812 -1.9557  1.0678 -0.0448  1.0305
-1.3844 -0.8835 -0.6808 -0.0995  0.3335  0.1500 -0.2600  0.0667  0.3517 -0.7950
-2.0525 -0.2181  0.8186  0.5660 -0.1419  0.0812 -1.9557  1.0678 -0.0448  1.0305

Columns 170 to 179 
 0.1060 -0.2099  0.9547  0.1699  0.4812 -1.6021  1.3261 -2.2392  0.7832 -0.5430
-0.6857  1.0849 -0.5863  0.8913 -1.7475  0.4726 -0.6838  0.7124 -0.2867 -0.6692
 0.1060 -0.2099  0.9547  0.1699  0.4812 -1.6021  1.3261 -2.2392  0.7832 -0.5430

Columns 180 to 189 
 0.7983  0.0234 -1.0612  2.4112 -0.6517 -1.4866 -0.7809 -0.1830  0.4708 -1.3321
-0.0686 -1.1055  0.8701  0.7501 -1.1540 -0.2547 -1.2063 -0.1283  0.3600 -0.9273
 0.7983  0.0234 -1.0612  2.4112 -0.6517 -1.4866 -0.7809 -0.1830  0.4708 -1.3321

Columns 190 to 199 
 0.8459  0.7034  0.9297 -0.2823 -1.0205  1.7994  1.5583  1.2755 -0.4011  0.3321
-0.7398 -0.0037  0.2215 -0.9615  1.2931  0.6450  0.5398  0.9226 -0.7888  0.6604
 0.8459  0.7034  0.9297 -0.2823 -1.0205  1.7994  1.5583  1.2755 -0.4011  0.3321
[torch.FloatTensor of size 3x200]

Variable containing:

Columns 0 to 5 
-9.5657e-01  9.8795e-01 -1.9042e-02  1.8844e-02  9.7970e-01  1.8838e-04

Columns 6 to 11 
-8.5188e-01 -8.8093e-01  2.3794e-03 -5.1562e-01 -9.4815e-01 -8.7683e-01

Columns 12 to 17 
-9.8142e-01  7.1327e-01 -9.6086e-01  9.4600e-01  1.3599e-01 -9.7835e-01

Columns 18 to 23 
-5.1098e-01  6.8168e-01  6.4159e-03  9.7341e-01  9.9220e-01  1.3895e-03

Columns 24 to 29 
 8.4341e-04 -7.3161e-01 -2.7180e-01  9.6800e-01 -9.6463e-01 -9.3305e-01

Columns 30 to 35 
-8.7320e-01 -1.8224e-01  8.9559e-01 -5.2004e-03  8.3320e-01  9.1820e-01

Columns 36 to 41 
 9.8695e-01 -9.8424e-01 -9.0361e-01  7.5806e-01  9.5555e-01 -5.0419e-01

Columns 42 to 47 
 9.6522e-01  9.3681e-01  8.1561e-05 -5.6339e-04  9.5128e-01  1.6680e-03

Columns 48 to 53 
-5.3507e-02  5.3771e-01  1.5095e-02  9.6999e-01 -9.7488e-01 -9.6451e-01

Columns 54 to 59 
 9.8356e-01  9.6599e-01 -9.0191e-01 -3.0126e-02 -9.9207e-01  4.2416e-02

Columns 60 to 65 
 6.5552e-04 -3.8620e-03 -7.4333e-01 -9.6311e-01 -2.4535e-03 -9.4731e-01

Columns 66 to 71 
 9.7185e-01 -8.1916e-01  7.7589e-01 -2.7840e-01 -9.4210e-01  1.7548e-04

Columns 72 to 77 
 9.5409e-01 -9.2802e-01 -7.5436e-01 -9.3245e-01  9.5316e-01  9.7900e-01

Columns 78 to 83 
 9.7198e-01  8.0921e-03  6.3207e-01  8.4715e-01 -9.8225e-01  9.0392e-01

Columns 84 to 89 
-9.4271e-01  9.0239e-04  9.3913e-01 -9.8385e-01 -9.1216e-01 -9.6524e-01

Columns 90 to 95 
-8.3646e-01  1.0354e-04 -9.2581e-01  9.6334e-01  6.0011e-01  9.0601e-01

Columns 96 to 101 
-8.3651e-01 -2.3546e-02 -9.2696e-01 -7.9171e-05 -3.5102e-01  1.3005e+00

Columns 102 to 107 
-2.1047e-01 -4.7490e-01  8.6980e-01 -5.0497e-01 -2.0082e-01 -1.5718e+00

Columns 108 to 113 
-9.2012e-01  1.5279e+00 -1.3852e+00 -1.1448e+00 -6.8303e-01  1.7448e-02

Columns 114 to 119 
-1.1394e+00 -1.3348e+00 -3.5372e-01 -6.0001e-02  8.9063e-01  1.5721e-01

Columns 120 to 125 
 4.8607e-01  1.5290e-01 -1.5859e+00  1.5709e-01  2.1738e+00  1.0081e+00

Columns 126 to 131 
-1.3753e+00  2.5515e-01 -6.2714e-01  2.8812e-01 -1.6849e+00  4.4396e-01

Columns 132 to 137 
 2.6585e+00 -4.9947e-01 -1.3181e+00 -6.1291e-01 -6.2716e-01 -1.0204e+00

Columns 138 to 143 
 6.8029e-01 -1.8921e+00 -5.9205e-01 -7.4789e-01  4.5444e-01  1.4000e+00

Columns 144 to 149 
-6.3998e-01 -8.5962e-02  4.1007e-01  1.6443e+00  8.7584e-01 -7.8402e-01

Columns 150 to 155 
 6.2729e-01  1.8790e+00  1.9560e+00  1.2991e-01  9.7700e-01 -1.2907e+00

Columns 156 to 161 
-7.0022e-01  6.2158e-01 -1.8100e+00 -1.2658e+00 -2.8811e+00  1.0593e+00

Columns 162 to 167 
-4.0369e-01 -8.9565e-01 -1.9912e+00 -8.4790e-02 -2.3412e+00  1.1721e+00

Columns 168 to 173 
 3.3536e-01 -6.7190e-01  9.1460e-01 -1.3774e+00 -1.2317e+00 -2.5027e-01

Columns 174 to 179 
 3.7450e-01  4.9315e-01 -4.1756e-01 -2.9165e-01  1.3261e+00  5.0659e-01

Columns 180 to 185 
-8.9693e-01 -2.2396e-01 -1.2100e+00  1.4971e+00 -1.8722e-01  4.5885e-01

Columns 186 to 191 
 6.9938e-01 -5.3929e-02  4.0254e-01 -1.0589e+00 -8.1983e-02  6.2272e-01

Columns 192 to 197 
 4.8824e-01  1.6520e+00 -1.7046e+00 -1.0597e+00  1.3399e+00 -5.9948e-02

Columns 198 to 199 
 1.0966e-01 -2.5142e-01
[torch.FloatTensor of size 1x200]

Variable containing:

Columns 0 to 5 
-9.4509e-01  9.7720e-01 -1.8195e-03  2.2933e-02  9.7021e-01  3.5914e-04

Columns 6 to 11 
-8.2391e-01 -8.6145e-01  2.8122e-03 -5.0710e-01 -9.3180e-01 -8.3857e-01

Columns 12 to 17 
-9.7090e-01  6.8446e-01 -9.5035e-01  9.2940e-01  1.4080e-01 -9.6871e-01

Columns 18 to 23 
-4.8839e-01  6.6477e-01  8.1014e-03  9.5995e-01  9.8238e-01  1.3868e-03

Columns 24 to 29 
 1.4376e-03 -7.1402e-01 -2.7184e-01  9.5802e-01 -9.5405e-01 -9.1362e-01

Columns 30 to 35 
-8.6369e-01 -1.9571e-01  8.7647e-01 -5.5996e-03  8.1094e-01  8.9605e-01

Columns 36 to 41 
 9.7420e-01 -9.7549e-01 -8.8305e-01  7.2953e-01  9.4381e-01 -4.8309e-01

Columns 42 to 47 
 9.5545e-01  9.2479e-01  5.4119e-06 -1.0961e-03  9.3803e-01  2.2122e-03

Columns 48 to 53 
-5.7322e-02  5.2328e-01  1.5998e-02  9.5831e-01 -9.6525e-01 -9.5455e-01

Columns 54 to 59 
 9.7510e-01  9.5170e-01 -8.8487e-01 -3.2874e-02 -9.8313e-01  4.6436e-02

Columns 60 to 65 
 1.0426e-03 -5.9063e-03 -7.2382e-01 -9.5057e-01 -3.2405e-03 -9.3343e-01

Columns 66 to 71 
 9.6232e-01 -7.9397e-01  7.4481e-01 -2.8554e-01 -9.2208e-01  4.4160e-04

Columns 72 to 77 
 9.3698e-01 -9.0823e-01 -7.3395e-01 -9.0526e-01  9.3630e-01  9.6998e-01

Columns 78 to 83 
 9.6341e-01  1.0414e-02  6.1909e-01  8.3748e-01 -9.7464e-01  8.8567e-01

Columns 84 to 89 
-9.3060e-01  1.3894e-03  9.2658e-01 -9.7461e-01 -8.9876e-01 -9.4984e-01

Columns 90 to 95 
-8.1978e-01  2.8162e-04 -9.0470e-01  9.5239e-01  5.9659e-01  8.8797e-01

Columns 96 to 101 
-8.1813e-01 -2.7330e-02 -9.0713e-01  1.7319e-04 -1.6085e+00 -7.2346e-01

Columns 102 to 107 
-1.6895e+00 -1.9440e+00  6.6060e-01  1.4995e+00 -3.2219e-01  5.4090e-01

Columns 108 to 113 
-5.9638e-01 -1.6710e+00  2.5763e+00 -1.1620e+00 -4.4190e-01 -4.2938e-01

Columns 114 to 119 
 6.8948e-01  7.8344e-01 -7.8887e-01 -1.2436e+00 -1.7808e-01  3.4874e-01

Columns 120 to 125 
 4.4380e-01  1.3537e+00 -3.1707e-01  4.9078e-01 -8.4605e-01  7.9636e-01

Columns 126 to 131 
-4.2624e-01 -4.9421e-02 -8.4427e-01 -1.7992e+00 -2.0604e-01 -4.9307e-01

Columns 132 to 137 
-1.6570e+00  1.4471e-01  3.7495e-01 -7.0625e-02 -1.0125e+00 -4.8303e-01

Columns 138 to 143 
-2.1474e-01  8.0732e-01  7.3149e-01 -1.1309e+00 -9.7136e-03  1.5549e+00

Columns 144 to 149 
-1.9526e-01  9.4831e-01  1.2057e+00  1.3268e-01  1.0171e+00  8.7731e-01

Columns 150 to 155 
-1.6047e-01  2.9672e-01 -1.5835e+00  2.5098e-03  6.4092e-01  2.6394e+00

Columns 156 to 161 
-1.0685e+00 -5.6191e-01  2.1389e+00 -4.4327e-01 -2.0567e+00 -2.1384e-01

Columns 162 to 167 
 8.1484e-01  5.6097e-01 -1.4642e-01  8.4443e-02 -1.9597e+00  1.0646e+00

Columns 168 to 173 
-4.8617e-02  1.0264e+00  1.1048e-01 -2.1447e-01  9.5043e-01  1.6550e-01

Columns 174 to 179 
 4.7872e-01 -1.5979e+00  1.3218e+00 -2.2425e+00  7.8735e-01 -5.3874e-01

Columns 180 to 185 
 7.9427e-01  1.8899e-02 -1.0573e+00  2.4152e+00 -6.4807e-01 -1.4826e+00

Columns 186 to 191 
-7.7567e-01 -1.7919e-01  4.7477e-01 -1.3366e+00  8.4993e-01  7.0685e-01

Columns 192 to 197 
 9.3422e-01 -2.7856e-01 -1.0244e+00  1.7951e+00  1.5626e+00  1.2755e+00

Columns 198 to 199 
-3.9747e-01  3.3574e-01
[torch.FloatTensor of size 1x200]

Variable containing:

Columns 0 to 5 
-9.4595e-01  9.7812e-01 -1.7419e-03  2.2748e-02  9.7109e-01  3.3450e-04

Columns 6 to 11 
-8.2482e-01 -8.6236e-01  2.8275e-03 -5.0750e-01 -9.3270e-01 -8.3989e-01

Columns 12 to 17 
-9.7180e-01  6.8513e-01 -9.5116e-01  9.3048e-01  1.4102e-01 -9.6958e-01

Columns 18 to 23 
-4.8865e-01  6.6535e-01  8.0392e-03  9.6102e-01  9.8332e-01  1.4238e-03

Columns 24 to 29 
 1.3859e-03 -7.1467e-01 -2.7192e-01  9.5888e-01 -9.5496e-01 -9.1481e-01

Columns 30 to 35 
-8.6436e-01 -1.9561e-01  8.7733e-01 -5.6036e-03  8.1179e-01  8.9727e-01

Columns 36 to 41 
 9.7526e-01 -9.7632e-01 -8.8409e-01  7.3026e-01  9.4474e-01 -4.8361e-01

Columns 42 to 47 
 9.5626e-01  9.2559e-01  1.1882e-05 -1.0298e-03  9.3899e-01  2.1639e-03

Columns 48 to 53 
-5.7353e-02  5.2365e-01  1.6014e-02  9.5930e-01 -9.6614e-01 -9.5533e-01

Columns 54 to 59 
 9.7586e-01  9.5272e-01 -8.8584e-01 -3.2861e-02 -9.8407e-01  4.6299e-02

Columns 60 to 65 
 1.0022e-03 -5.7269e-03 -7.2440e-01 -9.5150e-01 -3.1835e-03 -9.3446e-01

Columns 66 to 71 
 9.6318e-01 -7.9469e-01  7.4546e-01 -2.8561e-01 -9.2300e-01  4.0319e-04

Columns 72 to 77 
 9.3815e-01 -9.0939e-01 -7.3481e-01 -9.0626e-01  9.3741e-01  9.7078e-01

Columns 78 to 83 
 9.6420e-01  1.0341e-02  6.1958e-01  8.3806e-01 -9.7545e-01  8.8667e-01

Columns 84 to 89 
-9.3144e-01  1.3462e-03  9.2744e-01 -9.7548e-01 -8.9950e-01 -9.5091e-01

Columns 90 to 95 
-8.2057e-01  2.5349e-04 -9.0554e-01  9.5328e-01  5.9690e-01  8.8892e-01

Columns 96 to 101 
-8.1881e-01 -2.7200e-02 -9.0817e-01  1.4585e-04 -1.6085e+00 -7.2346e-01

Columns 102 to 107 
-1.6895e+00 -1.9440e+00  6.6060e-01  1.4995e+00 -3.2219e-01  5.4090e-01

Columns 108 to 113 
-5.9638e-01 -1.6710e+00  2.5763e+00 -1.1620e+00 -4.4190e-01 -4.2938e-01

Columns 114 to 119 
 6.8948e-01  7.8344e-01 -7.8887e-01 -1.2436e+00 -1.7808e-01  3.4874e-01

Columns 120 to 125 
 4.4380e-01  1.3537e+00 -3.1707e-01  4.9078e-01 -8.4605e-01  7.9636e-01

Columns 126 to 131 
-4.2624e-01 -4.9421e-02 -8.4427e-01 -1.7992e+00 -2.0604e-01 -4.9307e-01

Columns 132 to 137 
-1.6570e+00  1.4471e-01  3.7495e-01 -7.0625e-02 -1.0125e+00 -4.8303e-01

Columns 138 to 143 
-2.1474e-01  8.0732e-01  7.3149e-01 -1.1309e+00 -9.7136e-03  1.5549e+00

Columns 144 to 149 
-1.9526e-01  9.4831e-01  1.2057e+00  1.3268e-01  1.0171e+00  8.7731e-01

Columns 150 to 155 
-1.6047e-01  2.9672e-01 -1.5835e+00  2.5098e-03  6.4092e-01  2.6394e+00

Columns 156 to 161 
-1.0685e+00 -5.6191e-01  2.1389e+00 -4.4327e-01 -2.0567e+00 -2.1384e-01

Columns 162 to 167 
 8.1484e-01  5.6097e-01 -1.4642e-01  8.4443e-02 -1.9597e+00  1.0646e+00

Columns 168 to 173 
-4.8617e-02  1.0264e+00  1.1048e-01 -2.1447e-01  9.5043e-01  1.6550e-01

Columns 174 to 179 
 4.7872e-01 -1.5979e+00  1.3218e+00 -2.2425e+00  7.8735e-01 -5.3874e-01

Columns 180 to 185 
 7.9427e-01  1.8899e-02 -1.0573e+00  2.4152e+00 -6.4807e-01 -1.4826e+00

Columns 186 to 191 
-7.7567e-01 -1.7919e-01  4.7477e-01 -1.3366e+00  8.4993e-01  7.0685e-01

Columns 192 to 197 
 9.3422e-01 -2.7856e-01 -1.0244e+00  1.7951e+00  1.5626e+00  1.2755e+00

Columns 198 to 199 
-3.9747e-01  3.3574e-01
[torch.FloatTensor of size 1x200]

Variable containing:

Columns 0 to 5 
-9.4606e-01  9.7825e-01 -1.6258e-03  2.2730e-02  9.7121e-01  3.3048e-04

Columns 6 to 11 
-8.2486e-01 -8.6244e-01  2.8325e-03 -5.0753e-01 -9.3280e-01 -8.3995e-01

Columns 12 to 17 
-9.7192e-01  6.8510e-01 -9.5127e-01  9.3061e-01  1.4109e-01 -9.6970e-01

Columns 18 to 23 
-4.8857e-01  6.6538e-01  8.0343e-03  9.6116e-01  9.8346e-01  1.4311e-03

Columns 24 to 29 
 1.3781e-03 -7.1471e-01 -2.7193e-01  9.5900e-01 -9.5509e-01 -9.1495e-01

Columns 30 to 35 
-8.6445e-01 -1.9566e-01  8.7741e-01 -5.6062e-03  8.1185e-01  8.9740e-01

Columns 36 to 41 
 9.7540e-01 -9.7644e-01 -8.8419e-01  7.3025e-01  9.4486e-01 -4.8360e-01

Columns 42 to 47 
 9.5638e-01  9.2569e-01  1.2932e-05 -1.0191e-03  9.3911e-01  2.1569e-03

Columns 48 to 53 
-5.7381e-02  5.2364e-01  1.6022e-02  9.5944e-01 -9.6626e-01 -9.5543e-01

Columns 54 to 59 
 9.7597e-01  9.5285e-01 -8.8594e-01 -3.2872e-02 -9.8421e-01  4.6291e-02

Columns 60 to 65 
 9.9593e-04 -5.6990e-03 -7.2440e-01 -9.5163e-01 -3.1756e-03 -9.3460e-01

Columns 66 to 71 
 9.6330e-01 -7.9470e-01  7.4542e-01 -2.8566e-01 -9.2308e-01  3.9686e-04

Columns 72 to 77 
 9.3830e-01 -9.0953e-01 -7.3488e-01 -9.0631e-01  9.3755e-01  9.7090e-01

Columns 78 to 83 
 9.6431e-01  1.0338e-02  6.1961e-01  8.3812e-01 -9.7557e-01  8.8678e-01

Columns 84 to 89 
-9.3154e-01  1.3396e-03  9.2755e-01 -9.7560e-01 -8.9958e-01 -9.5105e-01

Columns 90 to 95 
-8.2065e-01  2.4874e-04 -9.0560e-01  9.5340e-01  5.9694e-01  8.8902e-01

Columns 96 to 101 
-8.1884e-01 -2.7192e-02 -9.0827e-01  1.4123e-04 -1.6085e+00 -7.2346e-01

Columns 102 to 107 
-1.6895e+00 -1.9440e+00  6.6060e-01  1.4995e+00 -3.2219e-01  5.4090e-01

Columns 108 to 113 
-5.9638e-01 -1.6710e+00  2.5763e+00 -1.1620e+00 -4.4190e-01 -4.2938e-01

Columns 114 to 119 
 6.8948e-01  7.8344e-01 -7.8887e-01 -1.2436e+00 -1.7808e-01  3.4874e-01

Columns 120 to 125 
 4.4380e-01  1.3537e+00 -3.1707e-01  4.9078e-01 -8.4605e-01  7.9636e-01

Columns 126 to 131 
-4.2624e-01 -4.9421e-02 -8.4427e-01 -1.7992e+00 -2.0604e-01 -4.9307e-01

Columns 132 to 137 
-1.6570e+00  1.4471e-01  3.7495e-01 -7.0625e-02 -1.0125e+00 -4.8303e-01

Columns 138 to 143 
-2.1474e-01  8.0732e-01  7.3149e-01 -1.1309e+00 -9.7136e-03  1.5549e+00

Columns 144 to 149 
